ISIN,Symbol,Name,Series,Instrument_ID,Symbol_NSE,Name_NSE,Symbol_BSE,Name_BSE,Series_BSE,BSE_Code
INE414G07ID6,MFL26,MFL-3-6-26-NCD,,,,,MFL26,MFL-3-6-26-NCD,F,938560.0
INE414G07IV8,850MFL27A,MFL-8.50%-25-1-27-NCD,,,,,850MFL27A,MFL-8.50%-25-1-27-NCD,F,939212.0
INE414G07IY2,MFL27,MFL-25-1-27-NCD,,,,,MFL27,MFL-25-1-27-NCD,F,939216.0
INE414Y01015,SGRL,Shree Ganesh Remedies Limited,,,,,SGRL,Shree Ganesh Remedies Limited,B,540737.0
INE415A01038,AGI,AGI GREENPAC LIMITED,BE,6566.0,AGI,AGI GREENPAC LIMITED,AGI,AGI GREENPAC LIMITED,A,500187.0
INE415B01044,MARSONS,MARSONS LIMITED,,,,,MARSONS,MARSONS LIMITED,T,517467.0
INE415D01024,BHARATSE,BHARAT SEATS LIMITED,BE,30247.0,BHARATSE,BHARAT SEATS LIMITED,BHARATSE,BHARAT SEATS LTD.,B,523229.0
INE415G01027,RVNL,RAIL VIKAS NIGAM LIMITED,BE,9561.0,RVNL,RAIL VIKAS NIGAM LIMITED,RVNL,Rail Vikas Nigam Limited,A,542649.0
INE415H01017,BERLDRG,BERYL DRUGS LTD.,,,,,BERLDRG,BERYL DRUGS LTD.,X,524606.0
INE415I01015,KIRIINDUS,KIRI INDUSTRIES LIMITED,BE,16643.0,KIRIINDUS,KIRI INDUSTRIES LIMITED,KIRIINDUS,KIRI INDUSTRIES LTD.,B,532967.0
INE416A01036,SABTN,SRI ADHIKARI BROS.,BE,15060.0,SABTN,SRI ADHIKARI BROS.,,,,
INE416A01044,SABTNL,SRI ADHIKARI BRO TELE N L,BE,23367.0,SABTNL,SRI ADHIKARI BRO TELE N L,SABTNL,SRI ADHIKARI BROTHERS TELEVISI,T,530943.0
INE416D01022,BLISSGVS,BLISS GVS PHARMA LTD,BE,19269.0,BLISSGVS,BLISS GVS PHARMA LTD,BLISSGVS,BLISS GVS PHARMA LTD.,B,506197.0
INE416L01017,EROSMEDIA,EROS INTL MEDIA LTD,BE,20084.0,EROSMEDIA,EROS INTL MEDIA LTD,,,,
INE416N01013,NILACHAL,NILACHAL REFRACTORIES LTD.,,,,,NILACHAL,NILACHAL REFRACTORIES LTD.,X,502294.0
INE417A01018,ASSAMFRONT,AFT INDUSTRIES LTD.,BE,6455.0,ASSAMFRONT,AFT INDUSTRIES LTD.,,,,
INE417B01040,DSSL,DYNACONS SYS & SOLN LTD,BE,25694.0,DSSL,DYNACONS SYS & SOLN LTD,DSSL,DYNACONS SYSTEMS & SOLUTIONS L,B,532365.0
INE417C01014,PILANIINVS,PILANI INV & IND COR LTD,BE,11450.0,PILANIINVS,PILANI INV & IND COR LTD,PILANIINVS,Pilani Investment And Industri,B,539883.0
INE417D01020,FEDDERSHOL,FEDDERS HOLDING LIMITED,,,,,FEDDERSHOL,FEDDERS HOLDING LIMITED,B,511628.0
INE417E01010,PCCOSMA,PEE CEE COSMA SOPE LTD.,,,,,PCCOSMA,PEE CEE COSMA SOPE LTD.,X,524136.0
INE417F01017,SICAPIT,SI CAPITAL & FINANCIAL SERVICE,,,,,SICAPIT,SI CAPITAL & FINANCIAL SERVICE,X,530907.0
INE417N01011,CHMBBRW,CHAMBAL BREWERIES & DISTILLERI,,,,,CHMBBRW,CHAMBAL BREWERIES & DISTILLERI,XT,512301.0
INE417T01026,POLICYBZR,PB FINTECH LIMITED,BE,6660.0,POLICYBZR,PB FINTECH LIMITED,POLICYBZR,PB Fintech Limited,A,543390.0
INE418A01016,GANESHANHY,GANESH ANHYDRIDE LTD-DEPO,BE,7523.0,GANESHANHY,GANESH ANHYDRIDE LTD-DEPO,,,,
INE418B01048,VAARAD,VAARAD VENTURES LTD,,,,,VAARAD,VAARAD VENTURES LTD,X,532320.0
INE418C01012,QUESTCAP,QUEST CAPITAL MARKETS LIMITED,,,,,QUESTCAP,QUEST CAPITAL MARKETS LIMITED,X,500069.0
INE418D01010,CEENIK,CEENIK EXPORTS (INDIA) LTD.,,,,,CEENIK,CEENIK EXPORTS (INDIA) LTD.,X,531119.0
INE418E01018,PERMAGN,PERMANENT MAGNETS LTD.,,,,,PERMAGN,PERMANENT MAGNETS LTD.,XT,504132.0
INE418H01029,ALLCARGO,ALLCARGO LOGISTICS LTD,BE,13504.0,ALLCARGO,ALLCARGO LOGISTICS LTD,ALLCARGO,ALLCARGO LOGISTICS LTD.,A,532749.0
INE418L01047,NAZARA,NAZARA TECHNOLOGIES LTD,BE,2992.0,NAZARA,NAZARA TECHNOLOGIES LTD,NAZARA,Nazara Technologies Limited,A,543280.0
INE418N01035,ESSENTIA,INTEGRA ESSENTIA LIMITED,BE,30327.0,ESSENTIA,INTEGRA ESSENTIA LIMITED,ESSENTIA,Integra Essentia Limited,B,535958.0
INE418N20019,ESSEN-RE,INTEGRA ESSENTIA LIMITED,BE,9464.0,ESSEN-RE,INTEGRA ESSENTIA LIMITED,,,,
INE418N20027,ESSEN-RE1,INTEGRA ESSENTIA LIMITED,BE,12596.0,ESSEN-RE1,INTEGRA ESSENTIA LIMITED,,,,
INE418N20035,ESSEN-RE2,INTEGRA ESSENTIA LIMITED,BE,24030.0,ESSEN-RE2,INTEGRA ESSENTIA LIMITED,,,,
INE418Y01016,CKPLEISURE,CKP LEISURE LIMITED,SM,1587.0,CKPLEISURE,CKP LEISURE LIMITED,,,,
INE419A01022,KOTARISUG,KOTHARI SUG & CHEM LTD.,BE,11648.0,KOTARISUG,KOTHARI SUG & CHEM LTD.,,,,
INE419D01026,CLSEL,CHAMAN LAL SETIA EXP LTD,BE,3491.0,CLSEL,CHAMAN LAL SETIA EXP LTD,CLSEL,CHAMAN LAL SETIA EXPORTS LTD.,B,530307.0
INE419E01024,PRIMEURB,PRIME URBAN DEVELOPMENT INDIA,,,,,PRIMEURB,PRIME URBAN DEVELOPMENT INDIA,XT,521149.0
INE419H01019,RELIABVEN,RELIABLE VENTURES INDIA LTD.,,,,,RELIABVEN,RELIABLE VENTURES INDIA LTD.,X,532124.0
INE419M01027,TDPOWERSYS,TD POWER SYSTEMS LTD.,BE,25182.0,TDPOWERSYS,TD POWER SYSTEMS LTD.,TDPOWERSYS,T D POWER SYSTEMS LTD.,A,533553.0
INE419U01012,HAPPSTMNDS,HAPPIEST MINDS TECHNO LTD,BE,56.0,HAPPSTMNDS,HAPPIEST MINDS TECHNO LTD,HAPPSTMNDS,Happiest Minds Technologies Li,A,543227.0
INE420B01036,ARIHANTCAP,ARIHANT CAPITAL MKTS LTD,BE,3819.0,ARIHANTCAP,ARIHANT CAPITAL MKTS LTD,ARIHANTCAP,ARIHANT CAPITAL MARKETS LTD.,B,511605.0
INE420C01059,PAISALO,PAISALO DIGITAL LIMITED,BE,25472.0,PAISALO,PAISALO DIGITAL LIMITED,PAISALO,PAISALO DIGITAL LIMITED,A,532900.0
INE421A01028,ABAN,ABAN OFFSHORE LTD.,BE,7759.0,ABAN,ABAN OFFSHORE LTD.,ABAN,ABAN OFFSHORE LTD.,T,523204.0
INE421C01016,TVSSRICHAK,TVS SRICHAKRA LIMITED,BE,14249.0,TVSSRICHAK,TVS SRICHAKRA LIMITED,TVSSRICHAK,TVS SRICHAKRA LTD.,B,509243.0
INE421D01022,CCL,CCL PRODUCTS (I) LTD,BE,11455.0,CCL,CCL PRODUCTS (I) LTD,CCL,CCL PRODUCTS (INDIA) LTD.,A,519600.0
INE422C01014,TINPLATE,THE TINPLATE CO. (I) LTD,BE,9285.0,TINPLATE,THE TINPLATE CO. (I) LTD,,,,
INE422D01012,DSINVEST,DALAL STREET INVESTMENTS LTD.,,,,,DSINVEST,DALAL STREET INVESTMENTS LTD.,XT,501148.0
INE422G01015,HEMORGANIC,HEMO ORGANIC LIMITED,,,,,HEMORGANIC,HEMO ORGANIC LIMITED,X,524590.0
INE423A01024,ADANIENT,ADANI ENTERPRISES LIMITED,BE,6788.0,ADANIENT,ADANI ENTERPRISES LIMITED,ADANIENT,ADANI ENTERPRISES LTD.,A,512599.0
INE423A07310,932AEL27,AEL-9.32%-12-9-27-NCD,,,,,932AEL27,AEL-9.32%-12-9-27-NCD,F,939725.0
INE423A07328,965AEL27,AEL-9.65%-12-9-27-NCD,,,,,965AEL27,AEL-9.65%-12-9-27-NCD,F,939727.0
INE423A07393,930AEL30,AEL-9.30%-17-07-30-NCD,,,,,930AEL30,AEL-9.30%-17-07-30-NCD,F,940479.0
INE423A07435,915AEL28,AEL-9.15%-17-07-28-NCD,,,,,915AEL28,AEL-9.15%-17-07-28-NCD,F,940473.0
INE423D01010,ECOPLAST,ECOPLAST LTD.,,,,,ECOPLAST,ECOPLAST LTD.,X,526703.0
INE423Y01016,SBFC,SBFC FINANCE LIMITED,BE,18028.0,SBFC,SBFC FINANCE LIMITED,SBFC,SBFC Finance Limited,A,543959.0
INE424C01010,GINNIFILA,GINNIFILAMENTS LTD.,BE,9294.0,GINNIFILA,GINNIFILAMENTS LTD.,GINNIFILA,GINNI FILAMENTS LTD.,T,590025.0
INE424H01027,SUNTV,SUN TV NETWORK LIMITED,BE,13408.0,SUNTV,SUN TV NETWORK LIMITED,SUNTV,SUN TV NETWORK LTD.,A,532733.0
INE424Z01011,MILEFUR,Milestone Furniture Limited,,,,,MILEFUR,Milestone Furniture Limited,MT,541337.0
INE425A01011,METALFORGE,METALYST FORGINGS LIMITED,BE,7883.0,METALFORGE,METALYST FORGINGS LIMITED,,,,
INE425B01027,BCG,BRIGHTCOM GROUP LIMITED,BE,8841.0,BCG,BRIGHTCOM GROUP LIMITED,BCG,BRIGHTCOM GROUP LIMITED,B,532368.0
INE425C01017,SRUSTEELS,SRU Steels Limited,,,,,SRUSTEELS,SRU Steels Limited,X,540914.0
INE425F01028,BEFOUNDMOL,BEFOUND MOVEMENT LIMITED,,,,,BEFOUNDMOL,BEFOUND MOVEMENT LIMITED,XT,511585.0
INE425Y01011,RPSGVENT,RPSG VENTURES LIMITED,BE,8127.0,RPSGVENT,RPSG VENTURES LIMITED,RPSGVENT,RPSG VENTURES LIMITED,B,542333.0
INE426A01027,ALEMBICLTD,ALEMBIC LIMITED,BE,8045.0,ALEMBICLTD,ALEMBIC LIMITED,ALEMBICLTD,ALEMBIC LTD.,B,506235.0
INE426D01013,GOACARBON,GOA CARBON LIMITED,BE,14691.0,GOACARBON,GOA CARBON LIMITED,GOACARBON,GOA CARBON LTD.,B,509567.0
INE426H01014,PRERINFRA,PRERNA INFRABUILD LTD.,,,,,PRERINFRA,PRERNA INFRABUILD LTD.,XT,531802.0
INE426Z01016,OBCL,ORISSA BENGAL CARRIER LTD,BE,8800.0,OBCL,ORISSA BENGAL CARRIER LTD,OBCL,Orissa Bengal Carrier Limited,B,541206.0
INE427C01021,VISTAPH,VISTA PHARMACEUTICALS LTD.,,,,,VISTAPH,VISTA PHARMACEUTICALS LTD.,X,524711.0
INE427E01027,RALEGRA,RAVILEELA GRANITES LTD.,,,,,RALEGRA,RAVILEELA GRANITES LTD.,X,526095.0
INE427F01016,CHALET,CHALET HOTELS LIMITED,BE,8547.0,CHALET,CHALET HOTELS LIMITED,CHALET,Chalet Hotels Limited,A,542399.0
INE427T01025,VKAL,Vantage Knowledge Academy Limi,,,,,VKAL,Vantage Knowledge Academy Limi,X,539761.0
INE428B01021,PVVINFRA,PVV Infra Limited,,,,,PVVINFRA,PVV Infra Limited,X,536659.0
INE428D01019,HINDTIN,HINDUSTAN TIN WORKS LTD.,,,,,HINDTIN,HINDUSTAN TIN WORKS LTD.,X,530315.0
INE428O01016,AIFL,ASHAPURA INTI FASHION LTD,BE,11349.0,AIFL,ASHAPURA INTI FASHION LTD,,,,
INE428P01013,PRABHHANS,PRABHHANS INDUSTRIES LIMITED,,,,,PRABHHANS,PRABHHANS INDUSTRIES LIMITED,X,530361.0
INE428Q01011,SURYODAY,SURYODAY SMALL FIN BK LTD,BE,2974.0,SURYODAY,SURYODAY SMALL FIN BK LTD,SURYODAY,Suryoday Small Finance Bank Li,B,543279.0
INE429B01011,YOGISUNG,YOGI SUNG-WON (INDIA) LTD.,,,,,YOGISUNG,YOGI SUNG-WON (INDIA) LTD.,X,522209.0
INE429C01035,SINTEX,SINTEX INDUSTRIES LTD,BE,9301.0,SINTEX,SINTEX INDUSTRIES LTD,,,,
INE429D01017,INDCEMCAP,INDIA CEMENTS CAPITAL LTD.,,,,,INDCEMCAP,INDIA CEMENTS CAPITAL LTD.,X,511355.0
INE429E01023,SAFARI,SAFARI IND (INDIA) LTD,BE,13036.0,SAFARI,SAFARI IND (INDIA) LTD,SAFARI,SAFARI INDUSTRIES (INDIA) LTD.,A,523025.0
INE429F01012,SKIL,SKIL INFRASTRUCTURE LTD.,BE,15232.0,SKIL,SKIL INFRASTRUCTURE LTD.,,,,
INE429I01024,CCCL,CONS. CONST. CONSORT LTD,BE,14996.0,CCCL,CONS. CONST. CONSORT LTD,CCCL,CONSOLIDATED CONSTRUCTION CONS,B,532902.0
INE429K01012,PEIL,PREMIER ENERGY AND INFRASTRUCT,,,,,PEIL,PREMIER ENERGY AND INFRASTRUCT,XT,533100.0
INE430F01010,KUWERIN,KUWER INDUSTRIES LTD.,,,,,KUWERIN,KUWER INDUSTRIES LTD.,X,530421.0
INE430G01026,JVLAGRO,JVL AGRO INDUSTRIES LTD,BE,24241.0,JVLAGRO,JVL AGRO INDUSTRIES LTD,,,,
INE430N01022,VISHWARAJ,VISHWARAJ SUGAR IND LTD,BE,13703.0,VISHWARAJ,VISHWARAJ SUGAR IND LTD,VISHWARAJ,Vishwaraj Sugar Industries Lim,B,542852.0
INE430R01023,AAYUSH,AAYUSH WELLNESS LIMITED,,,,,AAYUSH,AAYUSH WELLNESS LIMITED,X,539528.0
INE430U01019,RADIOWALLA,RADIOWALLA NETWORK LTD,SM,23442.0,RADIOWALLA,RADIOWALLA NETWORK LTD,,,,
INE431F01018,PKTEA,THE P K TEA PROD CO LTD,BE,10318.0,PKTEA,THE P K TEA PROD CO LTD,,,,
INE432A01017,AMBASARABH,AMBALAL SARABHAI  ENTER,BE,7782.0,AMBASARABH,AMBALAL SARABHAI  ENTER,AMBALALSA,AMBALAL SARABHAI ENTERPRISES L,X,500009.0
INE432F01032,EBIX,ERAAYA LIFESPACES LIMITED,,,,,EBIX,ERAAYA LIFESPACES LIMITED,B,531035.0
INE432N01010,BHUDEVI,BHUDEVI INFRA PROJECTS LIMITED,,,,,BHUDEVI,BHUDEVI INFRA PROJECTS LIMITED,XT,526488.0
INE433G01020,SACHEMT,SACHETA METALS LTD.,,,,,SACHEMT,SACHETA METALS LTD.,X,531869.0
INE433O01024,AIRLTD,AVISHKAR INFRA REALTY LIMITED,,,,,AIRLTD,AVISHKAR INFRA REALTY LIMITED,XT,508929.0
INE434B01029,WEPSOLN,WEP SOLUTIONS LTD.,,,,,WEPSOLN,WEP SOLUTIONS LTD.,X,532373.0
INE434C01027,KAJARIR,KIC METALIKS LTD.,,,,,KAJARIR,KIC METALIKS LTD.,X,513693.0
INE435A01051,ANDHRAPAP,ANDHRA PAPER LIMITED,BE,8184.0,ANDHRAPAP,ANDHRA PAPER LIMITED,ANDHRAPAP,ANDHRA PAPER LIMITED,B,502330.0
INE435C01024,TEXINFRA,TEXMACO INFRA & HOLDG LTD,BE,11552.0,TEXINFRA,TEXMACO INFRA & HOLDG LTD,TEXINFRA,TEXMACO INFRASTRUCTURE & HOLDI,B,505400.0
INE435D01014,MCCHRLS-B,MAC CHARLES (INDIA) LTD.,,,,,MCCHRLS-B,MAC CHARLES (INDIA) LTD.,X,507836.0
INE435E01020,SHALPRO,SHALIMAR PRODUCTIONS LTD.,,,,,SHALPRO,SHALIMAR PRODUCTIONS LTD.,X,512499.0
INE435G01025,DHANUKA,DHANUKA AGRITECH LTD,BE,24413.0,DHANUKA,DHANUKA AGRITECH LTD,DHANUKA,DHANUKA AGRITECH LTD.,B,507717.0
INE436A01026,ANSALAPI,ANSAL PROP & INFRA LTD,BE,8760.0,ANSALAPI,ANSAL PROP & INFRA LTD,ANSALAPI,ANSAL PROPERTIES & INFRASTRUCT,Z,500013.0
INE436C01014,BHILSPIN,BHILWARA SPINNERS LTD.,,,,,BHILSPIN,BHILWARA SPINNERS LTD.,X,514272.0
INE436N01029,AMTL,ADVANCE METERING TECHNOLOGY LT,,,,,AMTL,ADVANCE METERING TECHNOLOGY LT,X,534612.0
INE437A01024,APOLLOHOSP,APOLLO HOSPITALS LTD-DEPO,BE,7794.0,APOLLOHOSP,APOLLO HOSPITALS LTD-DEPO,APOLLOHOSP,APOLLO HOSPITALS ENTERPRISE LT,A,508869.0
INE437B01014,KAKATCEM,KAKATIYA CEM SUGAR &IND L,BE,8945.0,KAKATCEM,KAKATIYA CEM SUGAR &IND L,KAKATCEM,KAKATIYA CEMENT SUGAR & INDUST,B,500234.0
INE437C01012,INCAP,INCAP LTD.,,,,,INCAP,INCAP LTD.,XT,517370.0
INE437D01010,MAGNAELQ,MAGNA ELECTRO CASTINGS LTD.,,,,,MAGNAELQ,MAGNA ELECTRO CASTINGS LTD.,XT,517449.0
INE438A01022,APOLLOTYRE,APOLLOTYRE DEPO,BE,6529.0,APOLLOTYRE,APOLLOTYRE DEPO,APOLLOTYRE,APOLLO TYRES LTD.,A,500877.0
INE438C01010,PROCLB,PRO CLB GLOBAL LIMITED,,,,,PROCLB,PRO CLB GLOBAL LIMITED,XT,540703.0
INE438E01032,SIKA,SIKA INTERPLANT SYSTEMS LTD.,,,,,SIKA,SIKA INTERPLANT SYSTEMS LTD.,B,523606.0
INE438K01021,KALAMANDIR,SAI SILKS (KALAMANDIR) L,BE,18757.0,KALAMANDIR,SAI SILKS (KALAMANDIR) L,KALAMANDIR,Sai Silks (Kalamandir) Limited,B,543989.0
INE439A01020,ASAHIINDIA,ASAHI INDIA GLASS LIMITED,BE,6747.0,ASAHIINDIA,ASAHI INDIA GLASS LIMITED,ASAHIINDIA,ASAHI INDIA GLASS LTD.,A,515030.0
INE439E01022,SKIPPER,SKIPPER LIMITED,BE,9442.0,SKIPPER,SKIPPER LIMITED,SKIPPER,SKIPPER LTD,A,538562.0
INE439E20014,SKIPPER-RE,SKIPPER LIMITED,BE,22038.0,SKIPPER-RE,SKIPPER LIMITED,,,,
INE439G01019,ENTRINT,ENTERPRISE INTERNATIONAL LTD.,,,,,ENTRINT,ENTERPRISE INTERNATIONAL LTD.,X,526574.0
INE439N01031,BPAGRI,Blue Pearl Agriventures Limite,,,,,BPAGRI,Blue Pearl Agriventures Limite,XT,514440.0
INE439T01012,NITIRAJ,NITIRAJ ENGINEERS LTD,BE,3251.0,NITIRAJ,NITIRAJ ENGINEERS LTD,,,,
INE440A01010,ASHIMASYN,ASHIMA LTD,BE,7895.0,ASHIMASYN,ASHIMA LTD,ASHIMASYN,ASHIMA LTD.,B,514286.0
INE440B01018,PRECIMDIAM,PRECIMET DIAMONDS LTD DEP,BE,8279.0,PRECIMDIAM,PRECIMET DIAMONDS LTD DEP,,,,
INE440C01016,SABOOSOD,SABOO SODIUM CHLORO LTD.,,,,,SABOOSOD,SABOO SODIUM CHLORO LTD.,X,530461.0
INE440G01017,TRITONV,TRITON VALVES LTD.,,,,,TRITONV,TRITON VALVES LTD.,X,505978.0
INE440L01017,TIJARIA,TIJARIA POLYPIPES LTD,BE,25486.0,TIJARIA,TIJARIA POLYPIPES LTD,TIJARIA,TIJARIA POLYPIPES LTD.,B,533629.0
INE440T01028,SEIL,Shanti Educational Initiatives,,,,,SEIL,Shanti Educational Initiatives,X,539921.0
INE441901019,AEC,AEC (I) LTD.,EQ,37.0,AEC,AEC (I) LTD.,,,,
INE441C01014,SIBARAUT,SIBAR AUTO PARTS LTD.,,,,,SIBARAUT,SIBAR AUTO PARTS LTD.,X,520141.0
INE441L01015,STANROS,STANROSE MAFATLAL INVESTMENTS,,,,,STANROS,STANROSE MAFATLAL INVESTMENTS,X,506105.0
INE442001017,AKGACOUST,AKG ACOUSTICS (I) LTD.,EQ,64.0,AKGACOUST,AKG ACOUSTICS (I) LTD.,,,,
INE442501016,ADARSHCHEM,ADARSH CHEMICALS & FERT.,EQ,28.0,ADARSHCHEM,ADARSH CHEMICALS & FERT.,,,,
INE442601014,ADITYASPIN,ADITYA SPINNERS LTD,EQ,31.0,ADITYASPIN,ADITYA SPINNERS LTD,,,,
INE442901018,AGRIHATCH,AGRITECH HATCHERIED AND F,EQ,43.0,AGRIHATCH,AGRITECH HATCHERIED AND F,,,,
INE442C01012,CHARMS,CHARMS INDUSTRIES LTD.,,,,,CHARMS,CHARMS INDUSTRIES LTD.,XT,531327.0
INE442D01010,MEDICAPQ,MEDI-CAPS LTD.,,,,,MEDICAPQ,MEDI-CAPS LTD.,X,523144.0
INE442H01029,ASHOKA,ASHOKA BUILDCON LTD,BE,20186.0,ASHOKA,ASHOKA BUILDCON LTD,ASHOKA,ASHOKA BUILDCON LTD.,A,533271.0
INE442P01014,SUYOG,SUYOG TELEMATICS LIMITED,BE,24854.0,SUYOG,SUYOG TELEMATICS LIMITED,SUYOG,SUYOG TELEMATICS LTD,B,537259.0
INE442V01012,PRIMEFRESH,PRIME FRESH LIMITED,,,,,PRIMEFRESH,PRIME FRESH LIMITED,T,540404.0
INE443401018,AKAIMPEX,AKAI IMPEX LTD.,EQ,58.0,AKAIMPEX,AKAI IMPEX LTD.,,,,
INE443501015,AKARLAMIN,AKAR LAMINATORS LTD,BE,10356.0,AKARLAMIN,AKAR LAMINATORS LTD,,,,
INE443A01030,ASIIL,ASI INDUSTRIES LIMITED,,,,,ASIIL,ASI INDUSTRIES LIMITED,X,502015.0
INE443B01012,TYCHE,TYCHE INDUSTRIES LTD.,,,,,TYCHE,TYCHE INDUSTRIES LTD.,X,532384.0
INE443C01010,ROOPAIND,ROOPA INDUSTRIES LTD.,,,,,ROOPAIND,ROOPA INDUSTRIES LTD.,X,530991.0
INE443D01018,BGIL,BGIL FILMS & TECHNOLOGIES LTD.,,,,,BGIL,BGIL FILMS & TECHNOLOGIES LTD.,XT,511664.0
INE443E01016,SRINACHA,SRI NACHAMMAI COTTON MILLS LTD,,,,,SRINACHA,SRI NACHAMMAI COTTON MILLS LTD,X,521234.0
INE444101013,ALPHADRUG,ALPHA DRUG (I) LTD,EQ,85.0,ALPHADRUG,ALPHA DRUG (I) LTD,,,,
INE444301019,ALPINEIND,ALPINE INDUSTRIES LTD,EQ,91.0,ALPINEIND,ALPINE INDUSTRIES LTD,,,,
INE444501014,ALSAMARINE,ALSA MARINE AND HARVESTS,EQ,94.0,ALSAMARINE,ALSA MARINE AND HARVESTS,,,,
INE444701010,AMARDYCHEM,AMAR DYECHEM LTD.,EQ,103.0,AMARDYCHEM,AMAR DYECHEM LTD.,,,,
INE444D01016,NATRAJPR,NATRAJ PROTEINS LTD.,,,,,NATRAJPR,NATRAJ PROTEINS LTD.,X,530119.0
INE445001014,AMBUJELCST,AMBUJA ELECTROCASTING LTD,EQ,109.0,AMBUJELCST,AMBUJA ELECTROCASTING LTD,,,,
INE445901015,ARAVALISEC,ARAVALI SECURITIES AND FI,EQ,178.0,ARAVALISEC,ARAVALI SECURITIES AND FI,,,,
INE445A01019,ATLASCOPCO,ATLAS COPCO (I) LTD DEPO,BE,6930.0,ATLASCOPCO,ATLAS COPCO (I) LTD DEPO,,,,
INE445C01015,XPROINDIA,XPRO INDIA LIMITED,BE,11410.0,XPROINDIA,XPRO INDIA LIMITED,XPROINDIA,XPRO INDIA LTD.,B,590013.0
INE445D01013,NILE,NILE LTD.,,,,,NILE,NILE LTD.,X,530129.0
INE446301017,AVONIND,AVON INDUSTRIES LTD,EQ,296.0,AVONIND,AVON INDUSTRIES LTD,,,,
INE446901014,BSI,BSI LTD.,EQ,556.0,BSI,BSI LTD.,,,,
INE446A01025,ATLASCYCLE,ATLAS CYCLE (HARYANA) LTD,BE,7921.0,ATLASCYCLE,ATLAS CYCLE (HARYANA) LTD,ATLASCYCLE,ATLAS CYCLES (HARYANA) LTD.,B,505029.0
INE446C01013,GLOBOFFS,GLOBAL OFFSHORE SERV LTD,BE,14576.0,GLOBOFFS,GLOBAL OFFSHORE SERV LTD,GLOBOFFS,GLOBAL OFFSHORE SERVICES LTD.,X,501848.0
INE446D01011,NPRFIN,NPR FINANCE LTD.,,,,,NPRFIN,NPR FINANCE LTD.,X,530127.0
INE447101010,BALURTRANS,BALURGHAT TECHNOLOGIES LT,EQ,344.0,BALURTRANS,BALURGHAT TECHNOLOGIES LT,,,,
INE447201018,BAGWATIGAS,BHAGWATI GASES LTD.,EQ,299.0,BAGWATIGAS,BHAGWATI GASES LTD.,,,,
INE447501011,BIHARALLOY,UMI SPECIAL STEEL LTD,EQ,453.0,BIHARALLOY,UMI SPECIAL STEEL LTD,,,,
INE447A01015,ATVPR,ATV PROJECTS INDIA LTD.,,,,,ATVPR,ATV PROJECTS INDIA LTD.,X,500028.0
INE448401013,CHOKAINTL,CHOKHANI INTERNATIONAL LT,EQ,679.0,CHOKAINTL,CHOKHANI INTERNATIONAL LT,,,,
INE448A01013,AUTOLITIND,AUTOLITE (INDIA) LIMITED,BE,8985.0,AUTOLITIND,AUTOLITE (INDIA) LIMITED,,,,
INE448B01029,PICTUREHS,PICTUREHOUSE MEDIA LTD.,,,,,PICTUREHS,PICTUREHOUSE MEDIA LTD.,X,532355.0
INE448D01025,PADAMCO,PADAM COTTON YARNS LTD.,,,,,PADAMCO,PADAM COTTON YARNS LTD.,XT,531395.0
INE448G01010,NATHBIOGEN,NATH BIO-GENES (I) LTD,BE,11069.0,NATHBIOGEN,NATH BIO-GENES (I) LTD,NATHBIOGEN,NATH BIO-GENES (INDIA) LTD,T,537291.0
INE448V01019,AURDIS,AURANGABAD DISTILLERY LTD,SM,18762.0,AURDIS,AURANGABAD DISTILLERY LTD,,,,
INE449301014,DHARNENIND,DHARNENDRA INDUSTRIES LTD,EQ,863.0,DHARNENIND,DHARNENDRA INDUSTRIES LTD,,,,
INE449A01011,AUTOAXLES,AUTOMOTIVE AXLES LIMITED,BE,7659.0,AUTOAXLES,AUTOMOTIVE AXLES LIMITED,AUTOAXLES,AUTOMOTIVE AXLES LTD.,B,505010.0
INE449C01025,ANDREWYU,ANDREW YULE & CO LTD,BE,5209.0,ANDREWYU,ANDREW YULE & CO LTD,ANDREWYU,ANDREW YULE & COMPANY LTD.,B,526173.0
INE449G01018,AGRITECH,AGRI-TECH (INDIA) LIMITED,BE,11076.0,AGRITECH,AGRI-TECH (INDIA) LIMITED,AGRITECH,AGRI- TECH (INDIA) LTD,B,537292.0
INE450401018,FAZETHREE,FAZE THREE EXPORTS LTD,EQ,1017.0,FAZETHREE,FAZE THREE EXPORTS LTD,,,,
INE450A01019,AUTORIDFIN,AUTORIDERS FINANCE LTD.,BE,7842.0,AUTORIDFIN,AUTORIDERS FINANCE LTD.,,,,
INE450D01021,PITTIENG,PITTI ENGINEERING LIMITED,BE,14138.0,PITTIENG,PITTI ENGINEERING LIMITED,PITTIENG,PITTI ENGINEERING LIMITED,A,513519.0
INE450E01029,SUKHJITS,SUKHJIT STARCH & CHEM LTD,BE,11810.0,SUKHJITS,SUKHJIT STARCH & CHEM LTD,SUKHJITS,SUKHJIT STARCH & CHEMICALS LTD,B,524542.0
INE450G01024,VIPCLOTHNG,VIP CLOTHING LIMITED,BE,14847.0,VIPCLOTHNG,VIP CLOTHING LIMITED,VIPCLOTHNG,VIP Clothing Limited,B,532613.0
INE450S01011,MHHL,MOHINI HEALTH&HYGIENE LTD,SM,1426.0,MHHL,MOHINI HEALTH&HYGIENE LTD,,,,
